id,time,location,latitude,longitude,district,nature,status
1231283,2018-05-09 11:06:40,"1921 N 24TH ST,MKE",43.0554159,-87.9429204,3,BATTERY DV,Advised/Referral
1231231,2018-05-09 11:04:04,"6680 N TEUTONIA AV,MKE",43.1387543,-87.9529318,4,POLICE ACADEMY,Service in Progress
1231266,2018-05-09 11:14:33,"N PLANKINTON AV / S 2ND ST,MKE",43.0186442,-87.9133691,1,ACC UNKN INJ,Advised/Referral
1231370,2018-05-09 12:18:31,"3300 S 39TH ST,MKE",42.984251,-87.9621186,6,TRBL W/SUBJ,Service in Progress
1231240,2018-05-09 11:06:19,"4722 S 13TH ST,MKE",42.9589908,-87.9287789,6,TRAFFIC STOP,City Citation(s) Issued
1231387,2018-05-09 11:33:38,"245 W LINCOLN AV,MKE",43.0024358,-87.9136371,2,HOSPITAL TO MCMH,Assignment Completed
1231262,2018-05-09 11:17:51,"4740 N 54TH ST,MKE",43.1035155,-87.98041049999999,7,TRBL W/SUBJ,Advised
1231238,2018-05-09 11:08:05,"500 W KILBOURN AV,MKE",43.0417954,-87.9183946,1,SPECIAL ASSIGN,Service in Progress
1231269,2018-05-09 11:10:02,"600 W VIRGINIA ST,MKE",43.0273133,-87.9191925,2,SUSP PERS/AUTO,Advised
1231236,2018-05-09 11:09:50,"3626 W FOND DU LAC AV,MKE",43.0766866,-87.95881700000001,7,INVESTIGATION,Service in Progress
1231279,2018-05-09 11:29:32,"131 W MITCHELL ST,MKE",43.0121407,-87.91204689999999,2,TRAFFIC HAZARD,Assignment Completed
1231253,2018-05-09 11:10:06,"2920 N 4TH ST,MKE",43.0716492,-87.91518429999999,5,ASSIGNMENT,Assignment Completed
1231267,2018-05-09 11:12:55,"N PLANKINTON AV / W WISCONSIN AV,MKE",43.03861209999999,-87.91449000000001,1,FIRE,Assignment Completed
1231353,2018-05-09 11:12:10,"3125 N 21ST ST,MKE",43.0757319,-87.93903879999999,5,FOLLOW UP,To be Filed
1231250,2018-05-09 11:12:15,"1325 W CLEVELAND AV,MKE",42.9952855,-87.9295628,2,BUSINESS CHECK,Assignment Completed
1231268,2018-05-09 11:12:16,"3626 W FOND DU LAC AV,MKE",43.0766866,-87.95881700000001,7,RETURN STATION,Assignment Completed
1231314,2018-05-09 11:21:27,"2333 N 49TH ST,MKE",43.0613891,-87.97516410000001,3,ROBBERY ST ARM,Advised
1231265,2018-05-09 11:15:02,"8820 W CAPITOL DR,MKE",43.090067,-88.02333399999999,7,ENTRY,Service in Progress
1231337,2018-05-09 11:13:42,"4777 N 124TH ST,BUT",43.104311,-88.06644399999999,6,POLICE ADMIN,Assignment Completed
1231264,2018-05-09 11:15:21,"E MASON ST / N MILWAUKEE ST,MKE",43.039894,-87.90560599999999,1,ABAND/STOLEN PRO,Advised
1231258,2018-05-09 11:19:26,"5164 N SHERMAN BL,MKE",43.111292,-87.9660415,7,PROPERTY DAMAGE,Service in Progress
1231276,2018-05-09 11:15:52,"N 60TH ST / W MILL RD,MKE",43.11208329999999,-87.9862474,4,INVESTIGATION,Assignment Completed
1231282,2018-05-09 11:18:51,"N 53RD ST / W CONCORDIA AV,MKE",43.0792211,-87.97961939999999,7,ACC UNKN INJ,Unable to Locate Complainant
1231275,2018-05-09 11:17:59,"1300 W HISTORIC MITCHELL ST,MKE",43.0125706,-87.9283785,2,BUSINESS CHECK,Assignment Completed
1231260,2018-05-09 11:18:33,"2200 S 1ST ST,MKE",43.0055646,-87.9108126,6,TRAFFIC STOP,Advised
1231308,2018-05-09 11:41:44,"1515 S LAYTON BL,MKE",43.0157119,-87.9491417,2,TRBL W/SUBJ,Unable to Locate Complainant
1231274,2018-05-09 11:20:58,"2335 N 5TH ST,MKE",43.0611396,-87.91727619999999,5,PROBATION/PAROLE,Assignment Completed
1231271,2018-05-09 11:23:14,"4257 N 100TH ST,MKE",43.09548460000001,-88.0387968,7,SPECIAL ASSIGN,Service in Progress
1231288,2018-05-09 11:33:33,"N 4TH ST / W GALENA ST,MKE",43.0512084,-87.9158061,1,WELFARE CITIZEN,Unable to Locate Complainant
1231313,2018-05-09 11:34:41,"2939 N 28TH ST,MKE",43.07250699999999,-87.948921,5,FIGHT,Advised/Referral
1231278,2018-05-09 11:29:52,"2100 W MEINECKE AV,MKE",43.0623256,-87.93881499999999,3,FOLLOW UP,Advised
1231336,2018-05-09 11:32:21,"4984 N 84TH ST,MKE",43.1085034,-88.0156873,7,CALL FOR POLICE,Unable to Locate Complainant
1231302,2018-05-09 11:32:20,"2625 W NORTH AV,MKE",43.0604276,-87.9470903,3,BUSINESS CHECK,Assignment Completed
1231416,2018-05-09 11:41:24,"2240 W LAYTON AV,MKE",42.9594445,-87.9426005,6,THEFT VEHICLE,To be Filed
1231335,2018-05-09 11:34:09,"6720 W KEEFE AVENUE PK,MKE",43.0825604,-87.9956919,7,SUBJ WITH GUN,Advised/Referral
1231376,2018-05-09 11:35:15,"9015 W BURLEIGH ST,MKE",43.0748024,-88.0253791,7,FOLLOW UP,To be Filed
1231299,2018-05-09 11:35:33,"6680 N TEUTONIA AV,MKE",43.1387543,-87.9529318,4,POLICE ACADEMY,Service in Progress
1231312,2018-05-09 11:39:04,"W LISBON AV / W APPLETON AV,MKE",43.1898585,-88.1329744,3,RECKLESS VEHICLE,Unable to Locate Complainant
1231298,2018-05-09 11:36:16,"949 N 9TH ST,MKE",43.0426807,-87.92375129999999,1,INVESTIGATION,Service in Progress
1231386,2018-05-09 11:36:30,"245 W LINCOLN AV,MKE",43.0024358,-87.9136371,2,COURT DUTY,Service in Progress
1231320,2018-05-09 11:37:04,"1201 N 35TH ST,MKE",43.0465005,-87.9591331,3,BUSINESS CHECK,Assignment Completed
1231294,2018-05-09 11:38:41,"1600 E RIVERSIDE PL,MKE",43.0687855,-87.88917190000001,1,BATTERY DV,Assignment Completed
1231334,2018-05-09 11:37:49,"749 W STATE ST,MKE",43.0426483,-87.9212718,1,REPORTS,To be Filed
1231330,2018-05-09 11:59:29,"2482 W CONCORDIA AV,MKE",43.0792709,-87.9444768,5,TRBL W/SUBJ,Service in Progress
1231329,2018-05-09 11:41:46,"2841 W HIGHLAND BL,MKE",43.0441029,-87.95013709999999,3,NOISE NUISANCE,Advised
1231311,2018-05-09 11:40:12,"S 9TH ST / W GREENFIELD AV,MKE",43.0170484,-87.9225362,2,FOLLOW UP,Service in Progress
1231317,2018-05-09 11:46:47,"4243 N 61ST ST,MKE",43.0946042,-87.98846259999999,7,ENTRY,Service in Progress
1231345,2018-05-09 11:42:18,"2147 S WINCHESTER ST,MKE",43.004808,-87.90231589999999,6,WELFARE CITIZEN,Advised
1231366,2018-05-09 11:42:04,"4733 W VLIET ST,MKE",43.0485383,-87.9735611,3,ASSIGNMENT,Assignment Completed
1231331,2018-05-09 11:56:52,"3118 W WELLS ST,MKE",43.040732,-87.953842,3,RECK USE OF WEAP,Service in Progress
1231375,2018-05-09 11:48:31,"5831 N 61ST ST,MKE",43.123715,-87.988007,4,STOLEN VEHICLE,Assignment Completed
1231304,2018-05-09 11:44:27,"6500 N 56TH ST,MKE",43.1360098,-87.98167749999999,4,PARK AND WALK,Assignment Completed
1231414,2018-05-09 11:54:55,"7001 N 43RD ST,MKE",43.1450614,-87.9660032,4,FIGHT,City Citation(s) Issued
1231415,2018-05-09 11:46:22,"4733 W VLIET ST,MKE",43.0485383,-87.9735611,3,VEHICLE MAINT,Assignment Completed
1231315,2018-05-09 11:48:32,"6680 N TEUTONIA AV,MKE",43.1387543,-87.9529318,4,RETURN STATION,Assignment Completed
1231324,2018-05-09 11:54:00,"W CONGRESS ST / W APPLETON AV,MKE",43.0971724,-88.0100336,7,RECKLESS VEHICLE,Unable to Locate Complainant
1231344,2018-05-09 11:50:41,"6929 W SILVER SPRING DR,MKE",43.1188947,-87.9982818,4,ASSIGNMENT,Assignment Completed
1231327,2018-05-09 11:52:39,"7345 W GOOD HOPE RD,MKE",43.1481828,-88.002242,4,BUSINESS CHECK,Assignment Completed
1231385,2018-05-09 11:52:40,"1028 W MAPLE ST,MKE",43.0112019,-87.92514949999999,2,TRAFFIC STOP,Advised
1231325,2018-05-09 11:53:14,"302 N JACKSON ST,MKE",43.0343804,-87.9031756,1,FOLLOW UP,Assignment Completed
1231505,2018-05-09 12:55:40,"7957 W FOND DU LAC AV,MKE",43.1166442,-88.01098239999999,4,THEFT,Open Investigation
1231332,2018-05-09 11:54:07,"812 N 6TH ST,MKE",43.0403624,-87.9188448,1,TRAFFIC STOP,City Citation(s) Issued
1231322,2018-05-09 11:54:09,600 W CLYBOURN ST,43.0360738,-87.91933949999999,SPD,CITIZEN CONTACT,Advised
1231429,2018-05-09 12:36:20,"3770 N 13TH ST,MKE",43.0862105,-87.9269985,5,THEFT,Advised
1231506,2018-05-09 13:29:41,"1639 S 23RD ST,MKE",43.0132413,-87.9432492,2,TRBL W/SUBJ,Service in Progress
1231407,2018-05-09 12:22:32,"S 27TH ST / W CLEVELAND AV,MKE",42.99589,-87.9484315,2,TRAFFIC HAZARD,Assignment Completed
1231351,2018-05-09 12:06:49,"3400 N 67TH ST,MKE",43.0814481,-87.9947682,7,CALL FOR POLICE,Unable to Locate Complainant
1231352,2018-05-09 12:04:36,"2804 W HOWARD AV,MKE",42.9743895,-87.9507539,6,PROPERTY DAMAGE,Advised
1231413,2018-05-09 12:00:53,"1100 N ALOIS ST,MKE",43.0438382,-87.974206,3,PARK AND WALK,Assignment Completed
1231342,2018-05-09 12:01:48,"1401 W MITCHELL ST,MKE",43.012287,-87.9294709,2,BUSINESS CHECK,Assignment Completed
1231364,2018-05-09 12:03:13,"3309 S 12TH ST,MKE",42.9844788,-87.92784669999999,6,FOLLOW UP,Assignment Completed
1231363,2018-05-09 12:03:17,"749 W STATE ST,MKE",43.0426483,-87.9212718,1,CONVEY PROPERTY,Assignment Completed
1231374,2018-05-09 12:13:23,"3365 W HOPKINS ST,MKE",43.09147,-87.9548552,7,CALL FOR POLICE,Unable to Locate Complainant
1231419,2018-05-09 12:41:48,"2634 S 27TH ST,MKE",42.9970514,-87.948127,2,RECOVERED VEH,Service in Progress
1231410,2018-05-09 12:10:04,"5100 W NORTH AV,MKE",43.060665,-87.97756509999999,3,TRAFFIC HAZARD,Assignment Completed
1231350,2018-05-09 12:06:55,"6929 W SILVER SPRING DR,MKE",43.1188947,-87.9982818,4,COMMUNITY MTNG,Assignment Completed
1231378,2018-05-09 12:23:47,"S CLEMENT AV / E POTTER AV,MKE",42.9976859,-87.89529189999999,6,NOISE NUISANCE,Advised
1231411,2018-05-09 12:09:21,"2645 N FARWELL AV,MKE",43.0670312,-87.88208089999999,1,ENTRY,Service in Progress
1231412,2018-05-09 12:08:01,"749 W STATE ST,MKE",43.0426483,-87.9212718,1,RETURN STATION,Assignment Completed
1231390,2018-05-09 12:26:15,"4025 N 60TH ST,MKE",43.0906625,-87.98729589999999,7,INJ PERSON/SICK,Service in Progress
1231346,2018-05-09 12:09:27,"3247 W HIGHLAND BL,MKE",43.0441687,-87.95487299999999,3,INVESTIGATION,Advised
1231358,2018-05-09 12:12:23,"N OLD WORLD THIRD ST / W STATE ST,MKE",43.0460307,-87.9141439,1,THEFT,Service in Progress
1231361,2018-05-09 12:10:15,"3621 N SHERMAN BL,MKE",43.0832771,-87.9673103,7,TRAFFIC STOP,City Citation(s) Issued
1231480,2018-05-09 13:10:30,"8960 N MICHELE ST,MKE",43.1816851,-88.03007989999999,4,INJ PERSON/SICK,Service in Progress
1231357,2018-05-09 12:12:31,"2210 W WISCONSIN AV,MKE",43.0389298,-87.9407947,3,BATTERY DV,Unable to Locate Complainant
1231359,2018-05-09 12:12:14,"9200 W BLUE MOUND RD,MKE",43.0361733,-88.0278089,3,BUSINESS CHECK,Assignment Completed
1231368,2018-05-09 12:19:49,"2301 N LAKE DR,MKE",43.0605802,-87.8823656,1,PRISONER TRANS,Service in Progress
1231372,2018-05-09 12:16:03,"2074 S 13TH ST,MKE",43.006681,-87.927977,2,DEAD ON ENTRY,Service in Progress
1231355,2018-05-09 12:14:07,"3650 S 27TH ST,MKE",42.978167,-87.9479898,6,BUSINESS CHECK,Assignment Completed
1231354,2018-05-09 12:14:21,"207 E BUFFALO ST,MKE",43.033482,-87.908583,1,BUSINESS CHECK,Assignment Completed
1231406,2018-05-09 12:22:51,"2532 E OKLAHOMA AV,MKE",42.9883142,-87.87720739999999,6,ACC PDO,Assignment Completed
1231373,2018-05-09 12:15:05,"400 N 41ST ST,MKE",43.0348483,-87.9652608,3,INVESTIGATION,Assignment Completed
1231382,2018-05-09 12:21:56,"250 W HOLT AV,MKE",42.9839932,-87.91289479999999,6,TRBL W/SUBJ,Service in Progress
1231458,2018-05-09 12:17:29,"2333 N 49TH ST,MKE",43.0613891,-87.97516410000001,3,SPECIAL ASSIGN,Assignment Completed
1231723,2018-05-09 15:07:56,"2449 N 36TH ST,MKE",43.0633314,-87.95898,3,TRBL W/JUV,Service in Progress
1231369,2018-05-09 12:19:43,"6680 N TEUTONIA AV,MKE",43.1387543,-87.9529318,4,ASSIGNMENT,Service in Progress
1231409,2018-05-09 12:19:51,"5400 W BLUE MOUND RD,MKE",43.0366195,-87.9809863,3,PARK AND WALK,Assignment Completed
1231427,2018-05-09 12:44:50,"4919 N 26TH ST,MKE",43.10711209999999,-87.9455906,7,SUBJ WANTED,Unable to Locate Complainant
1231476,2018-05-09 13:12:10,"7815 W BENDER AV,MKE",43.1321482,-88.0088274,4,RECK USE OF W-DV,Service in Progress
1231447,2018-05-09 12:24:46,"W HAMPTON AV / N 68TH ST,MKE",43.109946,-87.9961172,7,RECK USE OF WEAP,Open Investigation
1231384,2018-05-09 12:20:23,"2133 N 27TH ST,MKE",43.0585927,-87.9478113,3,TRAFFIC STOP,Advised
1231404,2018-05-09 12:34:57,"8806 W APPLETON AV,MKE",43.1098003,-88.02161090000001,7,ENTRY AUTOS,Unable to Locate Complainant
1231408,2018-05-09 12:21:54,"1724 S 7TH ST,MKE",43.0117078,-87.9195565,2,BUSINESS CHECK,Assignment Completed
1231380,2018-05-09 12:22:37,"6929 W SILVER SPRING DR,MKE",43.1188947,-87.9982818,4,ASSIGNMENT,Service in Progress
1231434,2018-05-09 12:53:21,"2757 N 39TH ST,MKE",43.069147,-87.96250599999999,7,TRBL W/SUBJ,Advised
1231430,2018-05-09 12:29:33,"1205 N 19TH ST,MKE",43.046086,-87.9367709,3,BATTERY DV,Advised/Referral
1231398,2018-05-09 12:32:36,"6308 W FREMONT PL,MKE",42.9949108,-87.99207729999999,6,LANDLORD/TEN TRB,Advised
1231393,2018-05-09 12:25:36,"749 W STATE ST,MKE",43.0426483,-87.9212718,1,POLICE ADMIN,Service in Progress
1231421,2018-05-09 12:25:41,"3240 S 77TH ST,MKE",42.985069,-88.00882,6,PROBATION/PAROLE,Assignment Completed
1231498,2018-05-09 12:25:44,"111 E WISCONSIN AV,MKE",43.038291,-87.9094278,1,SPECIAL ASSIGN,Assignment Completed
1231405,2018-05-09 12:28:06,"3626 W FOND DU LAC AV,MKE",43.0766866,-87.95881700000001,7,COURT DUTY,Service in Progress
1231535,2018-05-09 13:39:25,"5636 N 69TH ST,MKE",43.1204279,-87.996949,4,RECK USE OF WEAP,Service in Progress
1231397,2018-05-09 12:33:20,"2449 N 36TH ST,MKE",43.0633314,-87.95898,3,TRBL W/JUV,Advised
1231399,2018-05-09 12:31:50,"4775 N SHERMAN BL,MKE",43.1041507,-87.9669983,7,TRAFFIC STOP,City Citation(s) Issued
1231446,2018-05-09 12:34:25,"4920 W CAPITOL DR,MKE",43.0906786,-87.975283,7,FIGHT,Advised
1231396,2018-05-09 12:33:47,"6680 N TEUTONIA AV,MKE",43.1387543,-87.9529318,4,POLICE ADMIN,Service in Progress
1231403,2018-05-09 12:35:35,"3500 W WELLS ST,MKE",43.0403072,-87.9576891,3,INVESTIGATION,Assignment Completed
1231401,2018-05-09 12:37:57,"2333 N 49TH ST,MKE",43.0613891,-87.97516410000001,3,REPORTS,To be Filed
1231428,2018-05-09 12:40:51,"2777 N 5TH ST,MKE",43.0693954,-87.9169524,5,SUBJ WITH GUN,Advised/Referral
1231400,2018-05-09 12:39:11,"1200 S 7TH ST,MKE",43.0189078,-87.9195002,2,SUSP PERS/AUTO,Unable to Locate Complainant
1231431,2018-05-09 12:54:29,"N 16TH ST / W HOPKINS ST,MKE",43.0403811,-87.9332238,5,ACC PI,Service in Progress
1231422,2018-05-09 12:49:32,"2927 W WISCONSIN AV,MKE",43.0383497,-87.95120039999999,3,THEFT,Advised
1231456,2018-05-09 12:56:54,"206 E GARFIELD AV,MKE",43.05928369999999,-87.909384,5,TRBL W/SUBJ,Advised
1231533,2018-05-09 13:07:13,"1216 N 45TH ST,MKE",43.046415,-87.969917,3,WELFARE CITIZEN,Advised
1231441,2018-05-09 12:57:16,"1409 N PROSPECT AV,MKE",43.048419,-87.89556999999999,1,ACC PDO,Service in Progress
1231543,2018-05-09 12:51:20,"7501 N GRANVILLE RD,MKE",43.1542943,-88.03211089999999,4,BATTERY,Assignment Completed
1231418,2018-05-09 12:43:21,"3310 W BROWN ST,MKE",43.0565769,-87.9555578,3,TRAFFIC STOP,Assignment Completed
1231546,2018-05-09 13:41:06,"1051 E POTTER AV,MKE",42.99736559999999,-87.8952918,6,NOISE NUISANCE,Service in Progress
1231582,2018-05-09 14:02:14,"N 1ST ST / W RESERVOIR AV,MKE",43.0551472,-87.91122779999999,5,ENTRY AUTOS,Service in Progress
1231457,2018-05-09 12:46:44,"N 29TH ST / W ST PAUL AV,MKE",43.0349091,-87.9369044,3,FIGHT,Unable to Locate Complainant
1231550,2018-05-09 13:01:54,"125 E JUNEAU AV,MKE",43.0453115,-87.91198949999999,1,THEFT,To be Filed
1231625,2018-05-09 13:34:04,"5700 W GREEN TREE RD,MKE",43.1416525,-87.9834666,4,FIGHT,Assignment Completed
1231425,2018-05-09 12:46:53,"3000 N SHERMAN BL,MKE",43.0737579,-87.9655631,7,SPECIAL ASSIGN,Service in Progress
1231471,2018-05-09 12:47:49,"2433 W LAPHAM ST,MKE",43.0140386,-87.9447256,2,SUBJ WANTED,Open Investigation
1231445,2018-05-09 12:48:07,"910 S 22ND ST,MKE",43.0215396,-87.94034479999999,2,FOLLOW UP,Assignment Completed
1231560,2018-05-09 13:18:59,"2646 N 34TH ST,MKE",43.0671429,-87.9560089,3,FAMILY TROUBLE,Advised
1231449,2018-05-09 13:04:56,"1621 E RUSK AV,MKE",42.9898095,-87.888347,6,TRBL W/SUBJ,Advised
1231643,2018-05-09 14:26:36,"1250 E BURLEIGH ST,MKE",43.0752905,-87.8950117,5,BATTERY,Service in Progress
1231532,2018-05-09 13:19:09,"W CHAMBERS ST / N TEUTONIA AV,MKE",43.0732197,-87.93101999999999,5,ACC PI,To be Filed
1231637,2018-05-09 13:32:44,"2333 N 49TH ST,MKE",43.0613891,-87.97516410000001,3,ENTRY AUTOS,To be Filed
1231525,2018-05-09 13:31:19,"S 20TH ST / W HOWARD AV,MKE",42.9729491,-87.9906851,6,CHILD CUSTODY,Advised
1231433,2018-05-09 12:53:59,"903 S 22ND ST,MKE",43.0216951,-87.9410819,2,FOLLOW UP,Service in Progress
1231437,2018-05-09 12:58:48,"167 N SELIG DR,MKE",43.0299836,-87.9700056,3,WELFARE CITIZEN,Unable to Locate Complainant
1231432,2018-05-09 12:54:17,"2616 S 64TH ST,MKE",42.9970636,-87.9921385,6,FOLLOW UP,Assignment Completed
1231497,2018-05-09 13:05:45,"2432 W BURLEIGH ST,MKE",43.0753524,-87.9433794,5,THEFT,To be Filed
1231443,2018-05-09 12:56:50,"949 N 9TH ST,MKE",43.0426807,-87.92375129999999,1,COURT DUTY,Service in Progress
1231440,2018-05-09 12:57:48,"6929 W SILVER SPRING DR,MKE",43.1188947,-87.9982818,4,POLICE ADMIN,Assignment Completed
1231454,2018-05-09 13:00:28,"4527 W LISBON AV,MKE",43.059393,-87.97097819999999,3,WELFARE CITIZEN,Service in Progress
1231439,2018-05-09 12:58:24,"1544 S 7TH ST,MKE",43.0150449,-87.91961359999999,2,PROBATION/PAROLE,Assignment Completed
1231448,2018-05-09 12:58:42,"907 W GREENFIELD AV,MKE",43.0167983,-87.92287830000001,2,BUSINESS CHECK,Assignment Completed
1231491,2018-05-09 13:17:21,"N 60TH ST / W NORTH AV,MKE",43.0973107,-87.9868749,3,ACC PDO,Assignment Completed
1231436,2018-05-09 12:59:36,"5626 N 79TH ST,MKE",43.12030740000001,-88.00943529999999,4,VACANT HOUSE CHK,Assignment Completed
1231549,2018-05-09 13:30:34,"E BRADY ST / N ARLINGTON PL,MKE",43.0532032,-87.8950976,1,ACC PDO,Open Investigation
1231455,2018-05-09 13:00:10,"1 S BREWERS WA,MKE",43.028604,-87.97183539999999,3,SPECIAL ASSIGN,Service in Progress
1231450,2018-05-09 13:02:48,"7009 N 43RD ST,MKE",43.1452341,-87.96613719999999,4,SUBJ WITH GUN,Advised/Referral
1231534,2018-05-09 13:00:51,"2718 N 44TH ST,MKE",43.0684395,-87.9685739,7,PROBATION/PAROLE,To be Filed
1231451,2018-05-09 13:01:59,"710 W HISTORIC MITCHELL ST,MKE",43.0125365,-87.9202652,2,BUSINESS CHECK,Assignment Completed
1231487,2018-05-09 13:18:32,"3116 W BURLEIGH ST,MKE",43.0753529,-87.9524775,5,RECK USE OF WEAP,Unable to Locate Complainant
1231562,2018-05-09 13:06:36,"2727 W ROOSEVELT DR,MKE",43.0948691,-87.9477826,5,FAMILY TROUBLE,Advised
1231459,2018-05-09 13:10:00,"W ABERT PL / N 6TH ST,MKE",43.087106,-87.91847039999999,5,SUBJ WITH GUN,Service in Progress
1231667,2018-05-09 13:46:57,"1416 E VAN BECK AV,MKE",42.973004,-87.8912359,6,THEFT,City Citation(s) Issued
1231470,2018-05-09 13:05:05,"1110 W GREENFIELD AV,MKE",43.01734769999999,-87.92594059999999,2,BUSINESS CHECK,Assignment Completed
1231581,2018-05-09 14:02:21,"2802 W HOWARD AV,MKE",42.97455799999999,-87.95074699999999,6,TRBL W/SUBJ,Service in Progress
1231561,2018-05-09 13:13:21,"N 70TH ST / W SILVER SPRING DR,MKE",43.1194401,-87.99851950000001,4,LOOSE ANIMAL,Unable to Locate Complainant
1231504,2018-05-09 13:05:52,"S CHASE AV / E OKLAHOMA AV,MKE",42.9902956,-87.90817469999999,6,FOLLOW UP,Assignment Completed
1231465,2018-05-09 13:07:34,"3139 N 51ST BL,MKE",43.0761844,-87.9776835,7,CALL FOR POLICE,Unable to Locate Complainant
1231464,2018-05-09 13:09:03,"3025 S 60TH ST,MKE",42.98970730000001,-87.98872910000001,6,BUSINESS CHECK,Assignment Completed
1231542,2018-05-09 13:09:25,"3073 S CHASE AV,MKE",42.9888506,-87.9096521,6,PROBATION/PAROLE,Assignment Completed
1231462,2018-05-09 13:09:34,"2405 W FOREST HOME AV,MKE",42.9995384,-87.9430476,2,BUSINESS CHECK,Assignment Completed
1231461,2018-05-09 13:09:44,"1616 N 33RD ST,MKE",43.0519595,-87.9550551,3,TRAFFIC STOP,Assignment Completed
1231460,2018-05-09 13:09:47,"949 N 9TH ST,MKE",43.0426807,-87.92375129999999,1,COURT DUTY,Service in Progress
1231477,2018-05-09 13:12:04,"S 18TH ST / W NATIONAL AV,MKE",43.0228804,-87.9355375,2,ACC PDO,Unable to Locate Complainant
1231578,2018-05-09 13:11:31,"3006 S 27TH ST,MKE",42.990477,-87.9475489,6,REPORT TO 10-22,Assignment Completed
1231478,2018-05-09 13:12:01,"3626 W FOND DU LAC AV,MKE",43.0766866,-87.95881700000001,7,PRISONER TRANS,Service in Progress
1231475,2018-05-09 13:12:49,"352 E STEWART ST,MKE",43.0077338,-87.90572329999999,2,BUSINESS CHECK,Assignment Completed
1231531,2018-05-09 13:25:53,"W CLYBOURN ST / N PLANKINTON AV,MKE",43.0360477,-87.91120240000001,1,ACC PDO,To be Filed
1231650,2018-05-09 14:12:01,"273 E ERIE ST,MKE",43.0309118,-87.907923,1,TRBL W/SUBJ,Unable to Locate Complainant
1231503,2018-05-09 13:14:19,"5650 S 34TH ST,MKE",42.9420857,-87.9575705,6,TRAFFIC STOP,Advised
1231472,2018-05-09 13:14:32,"949 N 9TH ST,MKE",43.0426807,-87.92375129999999,1,COURT DUTY,Service in Progress
1231495,2018-05-09 13:15:19,"N 35TH ST / W LISBON AV,MKE",43.0546503,-87.95759269999999,3,RECKLESS VEHICLE,Assignment Completed
1231515,2018-05-09 13:15:45,"524 S LAYTON BL,MKE",43.025764,-87.94743629999999,2,PARK AND WALK,Assignment Completed
1231493,2018-05-09 13:16:17,"1202 W HISTORIC MITCHELL ST,MKE",43.0125093,-87.9271821,2,FOLLOW UP,Assignment Completed
1231492,2018-05-09 13:16:27,"949 N 9TH ST,MKE",43.0426807,-87.92375129999999,1,COURT DUTY,Service in Progress
1231514,2018-05-09 13:18:44,"3120 N 84TH ST,MKE",43.0757784,-88.01714199999999,7,WELFARE CITIZEN,Advised
1231490,2018-05-09 13:17:48,"4774 S 27TH ST,MKE",42.9578007,-87.9482611,6,TRAFFIC STOP,Advised
1231483,2018-05-09 13:19:00,"6120 W SILVER SPRING DR,MKE",43.1197091,-87.9880634,4,HOLDUP ALARM,Advised/Referral
1231600,2018-05-09 13:18:05,"200 E WELLS ST,MKE",43.0418568,-87.9096904,1,SPECIAL ASSIGN,Assignment Completed
1231644,2018-05-09 13:50:25,"1500 N FARWELL AV,MKE",43.0497226,-87.8950309,1,PROPERTY DAMAGE,To be Filed
1231580,2018-05-09 14:03:18,"1902 W CLARKE ST,MKE",43.0661225,-87.936508,3,TRBL W/SUBJ,Unable to Locate Complainant
1231488,2018-05-09 13:18:16,"949 N 9TH ST,MKE",43.0426807,-87.92375129999999,1,COURT DUTY,Service in Progress
1231496,2018-05-09 13:18:39,"2333 N 49TH ST,MKE",43.0613891,-87.97516410000001,3,ASSIGNMENT,Assignment Completed
1231541,2018-05-09 13:19:34,"4115 N 56TH ST,MKE",43.0918304,-87.98339759999999,7,PARK AND WALK,Assignment Completed
1231577,2018-05-09 13:21:30,"6680 N TEUTONIA AV,MKE",43.1387543,-87.9529318,4,SPECIAL ASSIGN,Assignment Completed
1231501,2018-05-09 13:21:33,"524 S 9TH ST,MKE",43.0255654,-87.92246689999999,2,BUSINESS CHECK,Assignment Completed
1231734,2018-05-09 14:16:56,"436 W HARRISON AV,MKE",42.9978825,-87.9168363,2,BATTERY,City Citation(s) Issued
1231654,2018-05-09 14:39:27,"4319 S QUINCY AV,MKE",42.9659935,-87.90242830000001,6,RECKLESS VEHICLE,Advised
1231500,2018-05-09 13:24:09,"3506 W WISCONSIN AV,MKE",43.0388063,-87.957771,3,INVESTIGATION,Assignment Completed
1231914,2018-05-09 16:48:30,"336 W WALNUT ST,MKE",43.05295479999999,-87.91528459999999,5,THEFT,Service in Progress
1231499,2018-05-09 13:24:47,"839 W HISTORIC MITCHELL ST,MKE",43.012169,-87.922483,2,BUSINESS CHECK,Assignment Completed
1231619,2018-05-09 14:15:41,"5665 N TEUTONIA AV,MKE",43.1202862,-87.9511524,4,ENTRY,Service in Progress
1231607,2018-05-09 13:26:44,"S 31ST ST / W SCOTT ST,MKE",42.9783597,-87.9538582,2,RECKLESS VEHICLE,Assignment Completed
1231512,2018-05-09 13:26:23,"2410 W FOREST HOME AV,MKE",43.0036146,-87.94475179999999,2,BUSINESS CHECK,Assignment Completed
1231511,2018-05-09 13:26:36,"3626 W FOND DU LAC AV,MKE",43.0766866,-87.95881700000001,7,RETURN STATION,Assignment Completed
1231529,2018-05-09 13:30:34,"2929 W WISCONSIN AV,MKE",43.0383489,-87.951269,3,SUBJ WITH WEAPON,Advised
